Date,Q,Month,TKNConcDay,TKNConcmm,TKNFluxDay,TKNFNConc,TKNFNFlux,NO3ConcDay,NO3Concmm,NO3FluxDay,NO3FNConc,NO3FNFlux,TPConcDay,TPConcmm,TPFluxDay,TPFNConc,TPFNFlux,TNTPRatio
2002-11-25,291.6635176,11,0.298504044,0.021311518,7522.220687,0.301778193,13469.35036,0.130146243,0.009291713,3279.649922,0.137959053,6139.79595,0.05981607,0.001931185,1507.348694,0.071508989,3779.076408,15.8468655
2002-11-26,286.0001483,11,0.299820061,0.021405475,7408.677481,0.302136317,13776.90527,0.1297565,0.009263888,3206.336682,0.139632568,6312.603065,0.059191099,0.001911008,1462.636499,0.071989783,3870.025627,16.04879026
2002-11-27,291.6635176,11,0.298536231,0.021313816,7523.031784,0.303369318,13953.71522,0.133042824,0.009498513,3352.64297,0.140565265,6397.473765,0.060148538,0.001941919,1515.726781,0.072124346,3915.089683,15.86694868
2002-11-28,294.4952022,11,0.297980172,0.021274117,7581.922351,0.303645581,14030.52072,0.135405952,0.009667227,3445.321231,0.14233348,6473.070124,0.060708507,0.001959998,1544.69065,0.072574645,3948.404728,15.78641735
2002-11-29,288.831833,11,0.299111631,0.021354897,7464.351797,0.304360989,14071.4901,0.135011017,0.009639031,3369.20943,0.143530916,6532.604117,0.060081471,0.001939754,1499.337336,0.072965984,4011.281525,15.9782796
2002-11-30,280.336779,11,0.300649755,0.02146471,7282.067096,0.305393876,14342.13533,0.13359975,0.009538275,3235.932607,0.145112376,6720.340448,0.059017224,0.001905394,1429.461942,0.073770826,4163.710324,16.27116642
2002-12-01,281.1862844,12,0.300378641,0.021445354,7297.547378,0.306237805,14803.64304,0.135320056,0.009661095,3287.532413,0.146133331,6973.426459,0.059300635,0.001914544,1440.678982,0.074562705,4384.080779,16.24744389
2002-12-02,283.1684637,12,0.299948733,0.021414661,7338.472284,0.306951257,15443.74665,0.137429448,0.009811694,3362.315252,0.14747438,7265.591614,0.059751429,0.001929098,1461.863842,0.075349333,4657.519426,16.18702163
2002-12-03,288.831833,12,0.299037921,0.021349634,7462.512372,0.30757024,15928.24147,0.140785677,0.01005131,3513.316478,0.150727366,7560.407347,0.060738578,0.001960969,1515.735483,0.076680898,4831.651523,16.01297549
2002-12-04,291.6635176,12,0.298648884,0.021321859,7525.870625,0.309527031,16545.46168,0.143180857,0.010222312,3608.118639,0.153921296,7951.896809,0.061312173,0.001979487,1545.050088,0.078394331,5021.983523,15.9355246
2002-12-05,297.3268869,12,0.298002479,0.021275709,7655.398503,0.311751453,17300.71032,0.14651389,0.010460272,3763.801627,0.155811412,8391.592477,0.062289114,0.002011028,1600.147722,0.079889645,5262.385151,15.78097155
2002-12-06,302.9902561,12,0.297503385,0.021240077,7788.150156,0.313183513,17739.8832,0.149829423,0.010696982,3922.288294,0.15659181,8609.980343,0.063258399,0.002042322,1656.001028,0.080415015,5399.496592,15.63762102
2002-12-07,311.4853101,12,0.297059547,0.021208389,7994.564784,0.314270533,17645.78171,0.153956609,0.01099164,4143.331192,0.159913232,8636.615865,0.064610062,0.002085961,1738.807364,0.081108551,5349.60689,15.43654383
2002-12-08,319.980364,12,0.298299047,0.021296883,8246.865973,0.315553303,17644.49479,0.157329346,0.011232435,4349.57484,0.161939148,8700.058289,0.065954268,0.002129359,1823.391697,0.081691949,5333.010108,15.27657539
2002-12-09,319.980364,12,0.298607685,0.021318918,8255.398667,0.317153215,17725.39879,0.158814264,0.01133845,4390.627347,0.164453152,8821.547018,0.06614278,0.002135445,1828.603364,0.08257906,5343.208446,15.29299993
2002-12-10,339.8021564,12,0.300430282,0.021449041,8820.304517,0.317319071,17650.8748,0.164420358,0.011738693,4827.201887,0.166234555,8866.293458,0.068866278,0.002223375,2021.838601,0.08294728,5316.498639,14.92673948
2002-12-11,342.6338411,12,0.30022339,0.02143427,8887.682299,0.3175731,17833.86199,0.166369238,0.011877833,4925.122375,0.167761513,9023.016392,0.069331062,0.00223838,2052.446526,0.08347221,5376.539848,14.88223472
2002-12-12,345.4655257,12,0.300039756,0.02142116,8955.65306,0.317939062,18417.76122,0.168317071,0.012016897,5023.965217,0.169196864,9343.769363,0.069795138,0.002253363,2083.260723,0.084223081,5557.578452,14.83917707
2002-12-13,342.6338411,12,0.299131132,0.021356289,8855.34757,0.3179552,19050.16716,0.169091166,0.012072163,5005.701136,0.170800333,9649.25439,0.069534579,0.002244951,2058.471365,0.084701639,5734.821289,14.89050373
2002-12-14,410.5942723,12,0.307096034,0.021924938,10894.33779,0.318264439,19366.01308,0.182861237,0.013055269,6487.06548,0.172548132,9839.852454,0.077555443,0.002503908,2751.306115,0.085216142,5823.845026,13.97024597
2002-12-15,555.0101888,12,0.320329787,0.022869754,15360.73594,0.318772646,19717.06825,0.190299838,0.013586344,9125.425361,0.173952668,10063.15612,0.088438724,0.002855279,4240.891535,0.085809735,5942.558988,12.76796464
2002-12-16,979.7628844,12,0.34215649,0.024428059,28964.06461,0.319501549,20712.28552,0.183604765,0.013108353,15542.42123,0.175529048,10596.329,0.105098283,0.003393139,8896.728711,0.087049976,6272.14426,11.06244404
2002-12-17,1311.069987,12,0.352470034,0.025164388,39926.55312,0.320399078,21288.06638,0.175940217,0.012561147,19929.88263,0.176426579,10905.2484,0.112050889,0.003617607,12692.72655,0.087640848,6456.38897,10.42831302
2002-12-18,1370.535364,12,0.354756099,0.0253276,42008.17938,0.320391964,21100.4989,0.175321087,0.012516945,20760.51602,0.177845183,10883.24838,0.113166517,0.003653625,13400.52884,0.087766752,6420.94755,10.3580808
2002-12-19,1506.456227,12,0.358402733,0.02558795,46648.91773,0.320715654,21398.42078,0.172729235,0.012331901,22482.06027,0.179848748,11113.78326,0.115184818,0.003718787,14992.20455,0.088724273,6593.894419,10.1968336
2002-12-20,1483.80275,12,0.359515612,0.025667403,46090.10194,0.31992899,21539.17259,0.17428545,0.012443006,22343.49187,0.180313299,11190.5909,0.115280884,0.003721888,14779.07367,0.088579978,6698.713847,10.23953568
2002-12-21,1381.862103,12,0.359040349,0.025633472,42866.86329,0.319754266,21890.80742,0.178069125,0.012713139,21260.18669,0.181315913,11266.15937,0.114361551,0.003692207,13653.95558,0.088270497,6751.545562,10.38582274
2002-12-22,1384.693787,12,0.360465831,0.025735243,43125.24646,0.319851102,22420.01618,0.179006464,0.01278006,21415.89361,0.181664299,11464.40049,0.114749242,0.003704724,13728.31743,0.088287983,6902.951178,10.39626761
2002-12-23,1449.822534,12,0.363245863,0.025933722,45501.872,0.320379096,23112.00812,0.178157092,0.012719419,22316.78882,0.182500852,11691.75455,0.115945456,0.003743344,14523.86898,0.088561678,7073.597535,10.32583111
2002-12-24,1435.664111,12,0.364372028,0.026014124,45197.20886,0.32078463,23407.61492,0.179552301,0.01281903,22271.9151,0.183671738,11833.74214,0.11612242,0.003749058,14403.98511,0.089024507,7188.04582,10.35811044
2002-12-25,1265.763033,12,0.361528066,0.025811081,39537.40559,0.321197486,23645.14938,0.185816643,0.013266269,20321.26602,0.18470303,12007.70522,0.114116599,0.003684299,12480.01106,0.089635562,7300.806681,10.60645453
2002-12-26,1042.059946,12,0.353910376,0.02526722,31863.9595,0.321129991,23535.60453,0.193724788,0.013830866,17441.81354,0.186002113,11995.31258,0.109701896,0.003541769,9876.898233,0.089661065,7250.658757,11.03914209
2002-12-27,900.4757145,12,0.347173822,0.024786268,27010.50586,0.320581112,23424.50154,0.199461188,0.014240413,15518.30015,0.186940248,11920.78643,0.105941237,0.003420354,8242.344947,0.089254675,7171.131371,11.41012847
2002-12-28,889.148976,12,0.34725814,0.024792288,26677.22856,0.320486068,23563.47472,0.200985079,0.01434921,15440.17053,0.187683603,11949.01935,0.105832336,0.003416838,8130.301628,0.089002377,7159.791679,11.45547274
2002-12-29,1127.010485,12,0.361075141,0.025778745,35159.22464,0.32123007,23925.68093,0.194708555,0.013901101,18959.4936,0.189164489,12147.882,0.112805816,0.00364198,10984.32034,0.08957342,7236.232884,10.89513064
2002-12-30,1381.862103,12,0.37133382,0.026511157,44334.61632,0.322310604,24485.41013,0.187242733,0.013368083,22355.45023,0.190550413,12341.97875,0.117515294,0.003794027,14030.49005,0.089907963,7359.376169,10.5110582
2002-12-31,1628.218666,12,0.375766563,0.02682763,52862.12339,0.322647019,24639.75908,0.180048663,0.012854467,25328.90253,0.192089243,12454.09687,0.119900544,0.003871036,16867.37992,0.090185092,7402.134069,10.25102787
2003-01-01,1795.28806,1,0.374550314,0.026740796,58097.58099,0.322184317,24701.12229,0.175050572,0.012497631,27152.59988,0.19300443,12496.72259,0.120077032,0.003876734,18625.49532,0.090155735,7432.691106,10.12151698
2003-01-02,1832.09996,1,0.374435868,0.026732626,59270.74027,0.320929719,24909.67993,0.174083357,0.012428578,27556.25281,0.192764141,12528.1428,0.120160033,0.003879414,19020.5445,0.089620038,7452.556735,10.09461932
2003-01-03,1849.090068,1,0.374645572,0.026747597,59853.89427,0.319753916,24959.25569,0.17375888,0.012405412,27759.95878,0.192249044,12531.00782,0.120263526,0.003882755,19213.46714,0.089112906,7441.617797,10.08382193
2003-01-04,1806.614798,1,0.375605602,0.026816138,58628.84886,0.319495035,24483.56314,0.175440501,0.01252547,27384.77427,0.193595353,12488.21419,0.12040563,0.003887343,18794.29763,0.089448239,7324.505315,10.12043714
2003-01-05,1735.822682,1,0.376842665,0.026904458,56517.00878,0.32181982,24947.28846,0.178221753,0.012724036,26728.8216,0.196507491,12922.80018,0.120555876,0.003892194,18080.37719,0.091316787,7448.193133,10.18153207
2003-01-06,1614.060243,1,0.378589208,0.027029151,52796.08413,0.323823375,25585.61936,0.183174995,0.01307767,25544.63319,0.197256683,13358.20575,0.120718549,0.003897445,16834.78166,0.092733391,7665.414958,10.29054049
2003-01-07,1435.664111,1,0.376077,0.026849793,46649.10982,0.324452078,25373.42251,0.190064661,0.013569553,23575.88271,0.199062898,13453.59618,0.119391913,0.003854615,14809.53755,0.09355571,7639.483238,10.48596333
2003-01-08,1248.772925,1,0.368733398,0.026325501,39784.11413,0.324574872,25180.71855,0.197466871,0.01409803,21305.4868,0.199938424,13491.97215,0.116519308,0.003761871,12571.73194,0.093987872,7605.622431,10.74559099
2003-01-09,1084.535216,1,0.360012974,0.025702912,33734.59905,0.32503787,25340.56571,0.203956723,0.014561369,19111.5287,0.200496123,13652.29177,0.112908257,0.003645287,10579.93754,0.094420279,7664.692743,11.04557164
2003-01-10,976.9311997,1,0.352802721,0.02518814,29778.96837,0.32495962,25792.91852,0.208405683,0.014879,17590.86844,0.200023777,13857.67333,0.109878115,0.003547458,9274.466218,0.094538104,7817.418822,11.29460624
2003-01-11,945.7826687,1,0.350301844,0.025009591,28625.13328,0.324822464,26218.69536,0.21023492,0.015009597,17179.47741,0.199525271,13977.66593,0.108953017,0.003517591,8903.163576,0.09441426,7960.27674,11.37687467
2003-01-12,1010.911415,1,0.354540742,0.025312225,30966.56207,0.324450728,26412.79178,0.208350186,0.014875037,18197.87744,0.199721001,14120.49397,0.11094642,0.003581948,9690.364973,0.094712537,8115.10808,11.21938595
2003-01-13,1127.010485,1,0.361819279,0.025831872,35231.68409,0.324729937,27265.03636,0.204811798,0.014622416,19943.28381,0.198896308,14468.81632,0.114199023,0.00368696,11119.98213,0.095040927,8573.906084,10.972261
2003-01-14,1223.287763,1,0.367024548,0.026203499,38791.58154,0.3236365,27470.79866,0.201669067,0.014398043,21314.81965,0.198825714,14463.93336,0.116390284,0.003757706,12301.52916,0.094523418,8646.019194,10.80487521
2003-01-15,1441.32748,1,0.376998283,0.026915568,46947.85793,0.322739149,27541.92552,0.193363862,0.013805098,24079.73604,0.199285621,14475.98757,0.120088247,0.003877096,14954.67279,0.094435126,8683.919814,10.50287794
2003-01-16,1701.842467,1,0.380748541,0.027183315,55984.95667,0.322070524,27916.52025,0.182868872,0.013055814,26888.89072,0.199446028,14541.98043,0.121709482,0.003929438,17896.06359,0.094450447,8803.452694,10.2404282
2003-01-17,1837.763329,1,0.380863012,0.027191488,60474.47699,0.32196565,28122.02053,0.177488435,0.012671681,28182.10204,0.199691329,14645.59311,0.12188984,0.003935261,19354.00422,0.094689684,8909.957679,10.12973929
2003-01-18,1829.268275,1,0.38130196,0.027222826,60264.30922,0.32248291,28813.22928,0.17807513,0.012713568,28144.55693,0.199065165,14892.33148,0.122000051,0.003938819,19281.9591,0.095031293,9171.172976,10.13917908
2003-01-19,1772.634583,1,0.381717014,0.027252459,58462.10896,0.322564867,28913.57393,0.180704192,0.012901268,27675.86398,0.199216582,14986.47929,0.122073164,0.00394118,18696.19205,0.095275798,9289.766848,10.18825056
2003-01-20,1676.357305,1,0.3819914,0.027272048,55326.59193,0.322625997,28960.70065,0.18526246,0.013226703,26832.90912,0.199623236,15090.92254,0.12209978,0.003942039,17684.59891,0.095659201,9375.447041,10.27355402
2003-01-21,1543.268127,1,0.382006345,0.027273115,50936.10197,0.323059048,29464.25658,0.192008841,0.013708357,25602.14517,0.199475475,15308.19949,0.12206397,0.003940883,16275.81039,0.096080996,9540.900105,10.39905847
2003-01-22,1415.842318,1,0.376383435,0.026871671,46042.52504,0.322629175,29611.83342,0.19745167,0.014096944,24154.02115,0.200411544,15402.59526,0.120209136,0.003880999,14705.03656,0.096268388,9562.83478,10.5562038
2003-01-23,1330.891779,1,0.372074016,0.026564003,42784.43748,0.322606016,29986.99044,0.201508811,0.014386601,23171.30671,0.201114621,15586.73547,0.118830222,0.00383648,13664.17427,0.096567953,9648.311912,10.67400404
2003-01-24,1347.881887,1,0.372680702,0.026607317,43401.27469,0.323296333,30184.81103,0.200933428,0.014345522,23400.10323,0.201734622,15767.0641,0.119096258,0.003845069,13869.59232,0.09730677,9732.37579,10.65074177
2003-01-25,1401.683895,1,0.374669116,0.026749278,45374.4863,0.323537549,30443.35531,0.198217461,0.014151617,24005.22242,0.201151154,15894.04453,0.119812906,0.003868206,14510.0005,0.097680706,9832.93435,10.57360725
2003-01-26,1446.990849,1,0.376169774,0.026856417,47028.74872,0.322822855,30013.51866,0.195910656,0.013986925,24492.75201,0.201639867,15781.06676,0.120361778,0.003885927,15047.63064,0.097609743,9684.044404,10.51057865
2003-01-27,1475.307696,1,0.376794494,0.026901018,48028.70739,0.322478181,29767.82686,0.194326152,0.0138738,24770.09099,0.20225701,15743.73561,0.120619314,0.003894242,15374.93203,0.09765999,9562.424748,10.47054135
2003-01-28,1472.476011,1,0.375863825,0.026834574,47818.12026,0.321197151,29835.23575,0.194010983,0.013851298,24682.45114,0.201232398,15666.74857,0.120370091,0.003886195,15313.71494,0.09711917,9520.856152,10.46933269
2003-01-29,1449.822534,1,0.373916315,0.026695533,46838.50268,0.319389732,29248.99776,0.194519762,0.013887622,24366.4532,0.200921042,15459.76897,0.119794263,0.003867605,15005.98844,0.096672808,9356.638092,10.49309837
2003-01-30,1407.347265,1,0.370878994,0.026478685,45096.95851,0.317061143,28336.23709,0.195906007,0.013986593,23821.15244,0.201382282,15179.37813,0.118872868,0.003837857,14454.32299,0.096192707,9098.411993,10.54371698
2003-01-31,1353.545256,1,0.367104812,0.026209229,42931.55322,0.315439095,27869.49623,0.197879075,0.014127459,23141.22764,0.201411788,15056.65255,0.117722976,0.003800732,13767.26767,0.095873254,8957.91817,10.61287281
2003-02-01,1271.426402,2,0.36147878,0.025807562,39708.89259,0.315129086,28014.78578,0.201333354,0.014374075,22116.71885,0.201817463,14901.22535,0.115993708,0.003744902,12742.05277,0.095532628,8798.428558,10.72968941
2003-02-02,1200.634286,2,0.356186689,0.025429736,36948.95578,0.313135328,27353.83788,0.204502679,0.014600347,21214.04495,0.202918947,14708.26048,0.114383153,0.003692905,11865.51373,0.09521741,8598.287268,10.8397281
2003-02-03,1138.337224,2,0.351009698,0.025060128,34522.62385,0.311382117,27231.22631,0.206816675,0.014765553,20340.90319,0.202413348,14598.51158,0.112652809,0.00363704,11079.66692,0.094613192,8519.886394,10.95002597
2003-02-04,1073.208477,2,0.34526781,0.02465019,32015.03102,0.309913016,27332.7704,0.209048015,0.014924858,19384.02164,0.202099464,14563.73196,0.110637077,0.003571961,10258.84644,0.094139991,8505.300198,11.07936105
2003-02-05,1002.416361,2,0.338729511,0.024183392,29336.94757,0.309281845,27572.90672,0.211707719,0.015114746,18335.74595,0.202359077,14605.1952,0.108338344,0.003497746,9383.051104,0.09407062,8564.178926,11.23527583
2003-02-06,934.4559302,2,0.331991947,0.023702367,26804.03128,0.307359648,27409.93539,0.214475781,0.015312371,17316.12949,0.202129298,14447.21387,0.105980805,0.003421632,8556.571424,0.093435364,8492.104782,11.40237806
2003-02-07,874.9905528,2,0.325787059,0.023259373,24629.23575,0.306947344,27675.04731,0.216635604,0.01546657,16377.47485,0.202175997,14489.14059,0.10372443,0.003348784,7841.482232,0.093442611,8560.236905,11.56418153
2003-02-08,815.5251754,2,0.319430432,0.022805545,22507.50751,0.306654654,28150.59051,0.218465223,0.015597194,15393.36002,0.201881228,14578.98944,0.101287564,0.003270109,7136.861049,0.093396631,8664.028421,11.74356726
2003-02-09,770.2182212,2,0.314055667,0.022421817,20899.41672,0.307952427,28802.19871,0.219904598,0.015699958,14633.95923,0.201294561,14904.23264,0.099273788,0.003205093,6606.358299,0.094163794,8872.416794,11.89412441
2003-02-10,739.0696902,2,0.309873261,0.022123217,19787.14957,0.308227005,29337.06217,0.220869107,0.015768818,14103.73403,0.200502494,15080.42889,0.097764561,0.003156367,6242.816763,0.094503508,9058.177255,12.00495217
2003-02-11,727.7429517,2,0.307655792,0.021964902,19344.4705,0.307441395,29172.39922,0.221049325,0.015781685,13898.91639,0.200371491,15063.0481,0.097070054,0.003133945,6103.472935,0.094438262,9019.173866,12.0444333
2003-02-12,761.7231673,2,0.310126204,0.022141276,20410.29916,0.307359661,28891.30333,0.219355414,0.015660749,14436.41187,0.200771657,15103.60919,0.098290456,0.003173346,6468.778138,0.094545819,8921.616667,11.91235611
2003-02-13,880.6539221,2,0.320274866,0.022865833,24369.23376,0.30743007,29081.73848,0.214588706,0.015320433,16327.7325,0.200066009,15237.61874,0.102616731,0.003313021,7807.953044,0.094644184,8972.296011,11.52611566
2003-02-14,965.6044612,2,0.326871514,0.023336797,27270.31036,0.308252058,30061.27826,0.210457844,0.015025512,17558.12444,0.198519358,15505.74288,0.105216726,0.003396963,8778.044755,0.094937613,9257.357821,11.29311927
2003-02-15,1019.406469,2,0.330486608,0.023594894,29108.17609,0.309080044,31320.40113,0.207667879,0.014826324,18290.70539,0.196350551,15827.13951,0.106643337,0.003443022,9392.795201,0.095157358,9608.158226,11.15915655
2003-02-16,1067.545108,2,0.333315041,0.023796829,30743.61191,0.309504253,32563.52156,0.204764901,0.014619068,18886.67443,0.193580304,16073.42992,0.107720282,0.003477791,9935.676846,0.09507391,9939.289557,11.0460614
2003-02-17,1158.159016,2,0.339003985,0.024202988,33922.41311,0.3096828,33023.66078,0.199864179,0.014269184,19999.39685,0.192258245,16177.65796,0.109767871,0.003543899,10983.91528,0.095096856,10033.77752,10.85588958
2003-02-18,1282.753141,2,0.346462782,0.024735504,38398.4256,0.310039097,33538.70484,0.192267519,0.013726825,21308.98438,0.190151636,16345.28182,0.11202256,0.003616692,12415.44594,0.095212915,10181.4735,10.63467053
2003-02-19,1279.921456,2,0.345057532,0.024635177,38158.26096,0.308524816,33435.35715,0.19123769,0.013653301,21148.06088,0.188544009,16215.90406,0.11154098,0.003601144,12334.7831,0.094601005,10135.53957,10.63230933
2003-02-20,1228.951132,2,0.340389878,0.024301932,36143.06623,0.307647141,33524.46091,0.192741518,0.013760666,20465.55993,0.186992573,16145.88574,0.110085177,0.003554143,11688.99574,0.094229553,10146.26002,10.70936067
2003-02-21,1197.802601,2,0.336995286,0.024059578,34875.69097,0.306496081,33280.68028,0.19324896,0.013796894,19999.36279,0.185990626,16024.07493,0.10901035,0.003519442,11281.49687,0.093859986,10073.6341,10.75638557
2003-02-22,1163.822386,2,0.333359749,0.023800021,33520.74094,0.305581125,32983.96954,0.193697617,0.013828926,19477.11942,0.184897592,15948.92194,0.107804678,0.003480516,10840.21903,0.093678245,10007.24831,10.81131222
2003-02-23,1129.84217,2,0.329691773,0.023538148,32183.97135,0.30416193,32665.56445,0.19384216,0.013839246,18922.55445,0.18380254,15813.82629,0.106508571,0.003438671,10397.19235,0.093224862,9911.932348,10.86972133
2003-02-24,1095.861954,2,0.325963993,0.023272005,30863.07688,0.302274678,31941.15401,0.19402267,0.013852133,18370.54616,0.182916011,15583.59591,0.105192744,0.003396189,9959.909148,0.092693205,9709.425863,10.93111716
2003-02-25,1053.386685,2,0.321510516,0.022954052,29261.51108,0.300676742,31210.82966,0.194601681,0.013893471,17711.20684,0.182285068,15380.65527,0.103620792,0.003345438,9430.798653,0.09238277,9521.516145,11.01426059
2003-02-26,996.7529922,2,0.315784662,0.022545258,27195.20414,0.299541605,30860.9002,0.195878674,0.013984641,16868.96537,0.181013995,15274.22654,0.101599448,0.003280178,8749.689417,0.092221694,9466.103008,11.13656053
2003-02-27,931.6242455,2,0.309078551,0.022066479,24878.45423,0.297975076,30725.73073,0.197697044,0.014114463,15913.09663,0.179893402,15127.49189,0.099233504,0.003203792,7987.536421,0.091749361,9438.748699,11.29316038
2003-02-28,849.5053911,2,0.300860838,0.02147978,22082.36291,0.296315418,30876.28749,0.19975448,0.014261352,14661.43263,0.179410052,14996.80659,0.096151291,0.003104282,7057.241875,0.091166216,9434.038698,11.51349412
2003-03-01,775.8815905,3,0.293060911,0.020922909,19645.68088,0.29483316,29879.04043,0.20130844,0.014372296,13494.94671,0.181132799,14644.42787,0.093134364,0.003006879,6243.37098,0.090829811,9155.949055,11.73815168
2003-03-02,713.5845285,3,0.285823245,0.02040618,17622.06154,0.295541721,30115.1802,0.202643387,0.014467604,12493.71524,0.180721357,14626.48934,0.090346589,0.002916875,5570.201809,0.091260184,9260.877763,11.95587235
2003-03-03,654.1191511,3,0.278363068,0.019873565,15731.93785,0.295073989,30330.83757,0.203297851,0.014514329,11489.5599,0.179504908,14550.61426,0.087369363,0.002820754,4937.757694,0.091027664,9312.536555,12.19102923
2003-03-04,614.4755662,3,0.272736326,0.019471847,14479.75943,0.295121544,30612.04988,0.203114167,0.014501215,10783.47103,0.178110859,14594.11956,0.085107159,0.002747718,4518.39771,0.090977703,9382.094386,12.36410143
2003-03-05,586.1587198,3,0.268269795,0.019152962,13586.28592,0.295825007,30895.57004,0.202685644,0.014470621,10264.83471,0.176888371,14711.66181,0.083336715,0.002690558,4220.514045,0.091384394,9493.038441,12.49687913
2003-03-06,552.1785042,3,0.262926075,0.01877145,12543.73577,0.296067615,31109.47317,0.202473101,0.014455446,9659.631793,0.175628624,14777.23127,0.081203012,0.002621671,3874.051382,0.091607585,9572.535021,12.67393869
2003-03-07,538.020081,3,0.260058257,0.018566704,12088.79118,0.296100885,31146.53869,0.201705141,0.014400618,9376.250356,0.174599845,14824.9852,0.080109617,0.00258637,3723.890336,0.09172461,9581.189442,12.74655958
2003-03-08,526.6933425,3,0.257491996,0.018383488,11717.50926,0.294945501,31248.0958,0.200736364,0.014331453,9134.770177,0.173105752,14741.26765,0.079139985,0.002555065,3601.368276,0.091267656,9593.132828,12.80395478
2003-03-09,509.7032346,3,0.253847562,0.018123295,11179.0302,0.292573444,31132.45896,0.199336108,0.014231483,8778.435196,0.171963608,14482.4191,0.077700623,0.002508595,3421.807948,0.090289622,9524.179183,12.89756972
2003-03-10,489.8814422,3,0.249675485,0.017825432,10567.70381,0.289771042,31026.9838,0.197923161,0.014130606,8377.247526,0.17021101,14197.33158,0.076039644,0.00245497,3218.435471,0.089124618,9466.070413,13.01687751
2003-03-11,472.8913344,3,0.245899943,0.01755588,10046.93347,0.287338048,30743.30112,0.196218647,0.014008913,8017.06446,0.168927552,13929.04476,0.074526398,0.002406114,3044.9855,0.088189294,9358.184847,13.11857843
2003-03-12,461.5645958,3,0.243046983,0.017352195,9692.514658,0.285586384,30507.51049,0.194462102,0.013883506,7754.989361,0.167502335,13747.78563,0.073399282,0.002369724,2927.103271,0.087606583,9289.706312,13.18115272
2003-03-13,441.7428034,3,0.238658176,0.017038858,9108.765944,0.283704812,30149.31208,0.192619683,0.013751967,7351.634199,0.166123903,13541.70245,0.071622328,0.002312355,2733.579177,0.087053943,9196.889467,13.31578766
2003-03-14,447.4061726,3,0.238782752,0.017047752,9230.360596,0.283207198,29808.09167,0.191067552,0.013641154,7385.8869,0.16520716,13485.53512,0.071762912,0.002316894,2774.059471,0.087176246,9148.37516,13.24571221
2003-03-15,512.5349193,3,0.248549833,0.017745067,11006.5365,0.282693593,29378.33048,0.19006168,0.01356934,8416.504608,0.164287209,13454.32045,0.075984854,0.002453201,3364.83858,0.087234478,9063.904305,12.76471505
2003-03-16,736.2380056,3,0.272781005,0.019475037,17351.86259,0.282161175,29026.7207,0.182234806,0.013010545,11592.13162,0.163025657,13469.7623,0.0859422,0.002774677,5466.866188,0.087179868,8963.845451,11.70787694
2003-03-17,1056.21837,3,0.297534631,0.021242308,27152.19734,0.281342603,28987.21307,0.168109495,0.012002077,15341.21305,0.161037641,13479.8552,0.095039584,0.00306839,8673.052669,0.086923298,8948.727581,10.83447156
2003-03-18,1121.347116,3,0.300800037,0.021475439,29142.82836,0.280213584,28759.80794,0.164066716,0.011713445,15895.50383,0.159609704,13416.84113,0.096134711,0.003103747,9313.952935,0.086572691,8877.869418,10.69316802
2003-03-19,1013.7431,3,0.291940758,0.020842936,25570.3331,0.278949683,28467.23201,0.166682761,0.011900216,14599.31034,0.158109546,13286.02101,0.093015841,0.003003053,8147.016011,0.086137823,8781.787321,10.90328934
2003-03-20,880.6539221,3,0.280381929,0.020017701,21333.84005,0.277182668,28109.36579,0.170565834,0.012177446,12978.09825,0.156695785,13089.28221,0.088909739,0.002870486,6765.008564,0.085496599,8659.264063,11.21592332
2003-03-21,778.7132751,3,0.270996084,0.019347604,18232.84062,0.274939512,27606.67675,0.172447574,0.012311792,11602.4154,0.155548946,12820.81535,0.085341334,0.002755278,5741.8355,0.084658629,8484.537767,11.49045306
2003-03-22,705.0894746,3,0.263278408,0.018796605,16038.84968,0.272917008,27241.41135,0.173620116,0.012395505,10576.89067,0.154224004,12556.23449,0.082420881,0.00266099,5021.05785,0.083834856,8345.48856,11.72199295
2003-03-23,662.614205,3,0.258094454,0.0184265,14775.87324,0.271110963,26983.65973,0.173229774,0.012367636,9917.381572,0.153208155,12329.94626,0.08039754,0.002595666,4602.748495,0.083084684,8240.928276,11.86367452
2003-03-24,622.9706201,3,0.252991032,0.018062144,13617.15668,0.269142107,26827.77361,0.17259939,0.012322631,9290.103744,0.151491335,12142.20375,0.078379053,0.002530498,4218.726025,0.082286077,8175.626572,12.00742717
2003-03-25,628.6339894,3,0.252540897,0.018030007,13716.50039,0.268175631,26987.67096,0.170797288,0.012193971,9276.679927,0.14917388,12099.45177,0.07824778,0.00252626,4249.948119,0.081977322,8232.792082,11.96392128
2003-03-26,614.4755662,3,0.250025237,0.017850403,13274.01207,0.266412666,26847.44535,0.16952018,0.012102792,8999.943137,0.147371364,11966.28986,0.077282808,0.002495106,4102.997498,0.08141296,8212.772512,12.0047804
2003-03-27,586.1587198,3,0.245960367,0.017560194,12456.4447,0.264384853,26306.0622,0.168642828,0.012040154,8540.766529,0.146317637,11770.59337,0.07569745,0.002443922,3833.630225,0.080882065,8123.663532,12.11182331
2003-03-28,605.9805123,3,0.247069561,0.017639384,12935.75091,0.262513363,25406.74294,0.16644236,0.011883053,8714.375442,0.145708299,11533.4563,0.076193896,0.00245995,3989.262194,0.08040984,7911.307226,12.00123622
2003-03-29,645.6240972,3,0.250062113,0.017853036,13948.94529,0.260640642,24671.24622,0.163750759,0.011690888,9134.332092,0.144969205,11293.64635,0.077440312,0.002500191,4319.769418,0.079823141,7710.207834,11.81666803
