Date,Q,Month,DecYear,OPConcDay,OPConcmm,OPFluxDay,OPFNConc,OPFNFlux,NO3ConcDay,NO3concmm,NO3FluxDay,NO3FNConc,NO3FNFlux,NPRatio
8/4/2004,543.6834503,8,2004.590619,0.022410565,0.000723534,1052.719502,0.023166426,970.5452736,0.059897313,0.004276333,2813.631376,0.056618538,2440.931057,5.910342717
8/5/2004,546.5151349,8,2004.593352,0.022397892,0.000723125,1057.603987,0.023188878,968.1873961,0.060032682,0.004285998,2834.677672,0.05662401,2430.084629,5.927051899
8/6/2004,546.5151349,8,2004.596084,0.022414292,0.000723654,1058.378389,0.02321383,966.6151084,0.060116015,0.004291947,2838.612541,0.056637087,2426.197073,5.930936699
8/7/2004,540.8517656,8,2004.598816,0.022488005,0.000726034,1050.855305,0.023266765,961.2050578,0.060085308,0.004289755,2807.761949,0.056540745,2403.755942,5.908476229
8/8/2004,532.3567117,8,2004.601548,0.02259068,0.000729349,1039.07234,0.023283447,958.3475518,0.059987179,0.004282749,2759.147496,0.05662768,2388.227477,5.872016473
8/9/2004,526.6933425,8,2004.604281,0.022664421,0.00073173,1031.374052,0.023346012,950.6299176,0.05990835,0.004277121,2726.207635,0.056546515,2358.776901,5.845219974
8/10/2004,523.8616578,8,2004.607013,0.022708804,0.000733163,1027.837883,0.023404406,944.1472907,0.0598861,0.004275532,2710.543541,0.056437571,2331.719243,5.831629165
8/11/2004,518.1982885,8,2004.609745,0.022782299,0.000735535,1020.016655,0.0234487,939.9637659,0.059763455,0.004266776,2675.749262,0.056315567,2313.411393,5.800912028
8/12/2004,512.5349193,8,2004.612477,0.022855746,0.000737907,1012.121371,0.023502789,933.9477703,0.059632526,0.004257429,2640.70818,0.056181982,2286.503535,5.769603058
8/13/2004,512.5349193,8,2004.615209,0.022870119,0.000738371,1012.757856,0.02357043,926.0830657,0.059696869,0.004262022,2643.557485,0.056011075,2254.864358,5.772198524
8/14/2004,506.87155,8,2004.617942,0.022943169,0.000740729,1004.766309,0.023625879,920.2233436,0.059554375,0.004251849,2608.106567,0.055853339,2235.599893,5.740085973
8/15/2004,509.7032346,8,2004.620674,0.022927947,0.000740238,1009.709177,0.023625622,921.4543394,0.059720863,0.004263735,2630.008822,0.055962834,2244.609503,5.759954275
8/16/2004,501.2081807,8,2004.623406,0.023029841,0.000743527,997.2931218,0.023672581,917.1696747,0.059461303,0.004245204,2574.935258,0.055826085,2229.758647,5.709546474
8/17/2004,492.7131268,8,2004.626138,0.023141135,0.000747121,985.127722,0.023698461,917.2342689,0.059343856,0.004236819,2526.29252,0.055998997,2236.952601,5.670864055
8/18/2004,492.7131268,8,2004.628871,0.023175798,0.00074824,986.6033342,0.023771124,912.7714967,0.059774311,0.004267551,2544.617178,0.056256001,2231.917404,5.703454903
8/19/2004,489.8814422,8,2004.631603,0.023240119,0.000750316,983.6556401,0.023816777,911.2728325,0.060088955,0.004290015,2543.310481,0.056604846,2238.403793,5.717608752
8/20/2004,484.2180729,8,2004.634335,0.023334231,0.000753355,976.2211783,0.023838722,913.7361756,0.060280368,0.004303681,2521.916107,0.057050436,2262.99738,5.712688348
8/21/2004,472.8913344,8,2004.637067,0.023489254,0.00075836,959.7195235,0.023873254,914.581289,0.060215135,0.004299024,2460.258617,0.057436597,2280.289547,5.66884484
8/22/2004,478.5547036,8,2004.6398,0.02346254,0.000757497,970.108591,0.023881886,919.1657696,0.060883139,0.004346715,2517.342834,0.057935686,2311.785485,5.738258909
8/23/2004,495.5448115,8,2004.642532,0.023320133,0.0007529,998.453167,0.02387099,926.13786,0.062048848,0.004429941,2656.625895,0.058498709,2349.140699,5.883839668
8/24/2004,501.2081807,8,2004.645264,0.023297709,0.000752176,1008.893023,0.023888622,929.6648075,0.062727049,0.00447836,2716.356374,0.058983321,2374.316601,5.953875791
8/25/2004,512.5349193,8,2004.647996,0.023220735,0.00074969,1028.284191,0.023923525,929.9320166,0.063653447,0.0045445,2818.766659,0.059294159,2381.683286,6.061834772
8/26/2004,509.7032346,8,2004.650729,0.02328392,0.00075173,1025.385653,0.023949481,932.395912,0.063972787,0.004567299,2817.256578,0.059658939,2400.676627,6.07571373
8/27/2004,487.0497575,8,2004.653461,0.0235452,0.000760166,990.8079001,0.023999599,931.0735457,0.063387414,0.004525507,2667.412039,0.059922516,2407.17834,5.953313878
8/28/2004,475.723019,8,2004.656193,0.023695988,0.000765034,973.9635984,0.024056195,928.6814278,0.06327576,0.004517535,2600.789964,0.06014493,2407.643307,5.905010565
8/29/2004,464.3962804,8,2004.658925,0.023848523,0.000769959,956.8942917,0.02407807,931.141561,0.063136349,0.004507582,2533.272684,0.060619302,2431.109609,5.854315276
8/30/2004,458.7329112,8,2004.661658,0.023942016,0.000772977,948.9303768,0.024110511,932.2523997,0.063260007,0.004516411,2507.280239,0.061014679,2447.691718,5.842875722
8/31/2004,450.2378573,8,2004.66439,0.024066299,0.00077699,936.1922919,0.024125269,935.7644984,0.063223096,0.004513775,2459.413248,0.061522488,2473.397324,5.809310388
9/1/2004,444.574488,9,2004.667122,0.024160446,0.000780029,928.0325852,0.024146875,939.0260799,0.063320161,0.004520705,2432.205647,0.061990863,2500.939591,5.795557159
9/2/2004,455.9012265,9,2004.669854,0.024071185,0.000777148,948.1607579,0.02418349,940.0174402,0.06433353,0.004593054,2534.089126,0.06232165,2516.636538,5.910143711
9/3/2004,458.7329112,9,2004.672587,0.024074324,0.000777249,954.1743603,0.024197806,943.7076239,0.064893128,0.004633006,2572.008196,0.062780825,2543.543786,5.960775119
9/4/2004,453.0695419,9,2004.675319,0.024166913,0.000780238,946.0188434,0.024209537,948.3805482,0.06499012,0.004639931,2544.051799,0.063295525,2577.46878,5.946813111
9/5/2004,455.9012265,9,2004.678051,0.024170004,0.000780338,952.0532307,0.024193552,957.4590418,0.065552606,0.004680089,2582.108366,0.063959891,2627.13067,5.997515365
9/6/2004,453.0695419,9,2004.680783,0.024232516,0.000782356,948.5868828,0.024264446,953.0215904,0.065798971,0.004697678,2575.714417,0.064092695,2620.176324,6.004525919
9/7/2004,453.0695419,9,2004.683515,0.024265317,0.000783415,949.8709025,0.024265473,959.8626841,0.066203396,0.004726552,2591.545726,0.064629586,2657.727785,6.033265378
9/8/2004,458.7329112,9,2004.686248,0.02423971,0.000782589,960.7293396,0.024345032,953.7699114,0.066934528,0.004778751,2652.918142,0.064679628,2637.728933,6.106339065
9/9/2004,450.2378573,9,2004.68898,0.024385013,0.00078728,948.5904457,0.024410658,954.5479493,0.067083879,0.004789414,2609.599833,0.065236341,2653.948992,6.083497102
9/10/2004,433.2477494,9,2004.691712,0.024645185,0.000795679,922.5334727,0.024464828,961.3940715,0.066893079,0.004775792,2503.982239,0.066303223,2703.866504,6.002155379
9/11/2004,433.2477494,9,2004.694444,0.024724413,0.000798237,925.4992076,0.024550811,963.5560023,0.067725163,0.004835198,2535.129304,0.067089056,2737.776152,6.057343461
9/12/2004,421.9210109,9,2004.697177,0.024921431,0.000804598,908.4852326,0.024668858,960.2055781,0.067830803,0.00484274,2472.702433,0.067653642,2744.135163,6.01883049
9/13/2004,433.2477494,9,2004.699909,0.024882871,0.000803353,931.4306774,0.024765492,959.9911579,0.06938933,0.00495401,2597.423433,0.068373975,2754.79604,6.166664713
9/14/2004,424.7526955,9,2004.702641,0.025052629,0.000808834,919.3972529,0.024901477,953.2896952,0.069667437,0.004973865,2556.699705,0.068866778,2740.967158,6.149427087
9/15/2004,419.0893263,9,2004.705373,0.025189788,0.000813262,912.1050476,0.025037638,946.7667412,0.070114821,0.005005806,2538.809851,0.069202837,2725.429967,6.155218117
9/16/2004,413.425957,9,2004.708106,0.025328365,0.000817736,904.7292504,0.025134986,946.4929478,0.070549569,0.005036844,2520.030781,0.069807592,2739.513083,6.159498289
9/17/2004,399.2675338,9,2004.710838,0.02555953,0.000825199,881.7198265,0.025238884,946.5431735,0.070238272,0.00501462,2422.98965,0.070346382,2755.369097,6.076857956
9/18/2004,416.2576416,9,2004.71357,0.025459294,0.000821963,915.634868,0.025299345,953.971348,0.072386334,0.005167979,2603.349915,0.071169822,2807.633327,6.287360411
9/19/2004,416.2576416,9,2004.716302,0.025539453,0.000824551,918.5177547,0.025444354,948.3127529,0.073207351,0.005226595,2632.877494,0.071458634,2803.049273,6.338715078
9/20/2004,416.2576416,9,2004.719035,0.025619612,0.000827139,921.4006415,0.025560081,946.7908439,0.074028367,0.005285211,2662.405074,0.071893298,2813.366348,6.389748301
9/21/2004,407.7625877,9,2004.721767,0.025790968,0.000832671,908.6335403,0.025715094,938.7401126,0.074232631,0.005299794,2615.266638,0.072149387,2782.539011,6.364808491
9/22/2004,410.5942723,9,2004.724499,0.025840841,0.000834282,916.7127401,0.02582427,935.586788,0.075256858,0.005372919,2669.763024,0.072890251,2773.960781,6.440173516
9/23/2004,404.9309031,9,2004.727231,0.025983405,0.000838884,909.0561921,0.025964202,928.8518742,0.075635735,0.005399968,2646.194104,0.07327633,2752.842008,6.437082851
9/24/2004,382.277426,9,2004.729964,0.0263229,0.000849845,869.4130073,0.026129045,919.3014334,0.07413565,0.005292871,2448.609318,0.073380926,2715.30105,6.228041472
9/25/2004,370.9506874,9,2004.732696,0.026540921,0.000856884,850.6402033,0.026270584,913.7581211,0.073698593,0.005261667,2362.050187,0.07366981,2701.144014,6.140466091
9/26/2004,365.2873182,9,2004.735428,0.026693644,0.000861815,842.4734135,0.026416543,907.0611894,0.073837271,0.005271568,2330.365128,0.073979361,2686.110729,6.116822847
9/27/2004,351.128895,9,2004.73816,0.026957293,0.000870327,817.8178709,0.026487701,911.5355236,0.072956773,0.005208705,2213.32878,0.074758123,2717.003433,5.984770034
9/28/2004,342.6338411,9,2004.740893,0.027153806,0.000876671,803.8494368,0.026631901,905.5022484,0.072671599,0.005188346,2151.338311,0.07511635,2697.978698,5.918234036
9/29/2004,336.9704718,9,2004.743625,0.027315394,0.000881888,795.2671875,0.026766133,900.3385576,0.072696107,0.005190095,2116.49254,0.075594291,2686.793883,5.885207979
9/30/2004,328.4754179,9,2004.746357,0.027519861,0.000888489,781.0212656,0.026850141,901.9030713,0.072323291,0.005163478,2052.554959,0.076201201,2702.125375,5.811524515
10/1/2004,342.6338411,10,2004.749089,0.027408014,0.000884878,811.3748904,0.026939797,904.6458593,0.074872847,0.005345502,2216.503122,0.077206893,2779.419257,6.040945392
10/2/2004,339.8021564,10,2004.751821,0.027559171,0.000889759,809.1071317,0.027103518,902.237143,0.075518434,0.005391594,2217.138626,0.077819591,2785.462179,6.059613941
10/3/2004,325.6437332,10,2004.754554,0.027888092,0.000900378,784.6487108,0.027333452,892.0933592,0.074763053,0.005337664,2103.504728,0.078192318,2746.955074,5.92824789
10/4/2004,317.1486793,10,2004.757286,0.028146122,0.000908709,771.2500603,0.027581975,879.5602981,0.074686721,0.005332214,2046.539086,0.078483156,2702.534015,5.867903419
10/5/2004,328.4754179,10,2004.760018,0.028098941,0.000907185,797.455695,0.027726888,879.811046,0.07739935,0.00552588,2196.614934,0.07955695,2714.93292,6.09123691
10/6/2004,319.980364,10,2004.76275,0.028357433,0.000915531,783.9781914,0.027948694,871.3555489,0.077307449,0.005519319,2137.265195,0.079912271,2690.031055,6.028545707
10/7/2004,314.3169947,10,2004.765483,0.028575576,0.000922574,776.0265927,0.028174895,863.0295057,0.077576846,0.005538553,2106.753515,0.080437172,2661.803413,6.003372003
10/8/2004,308.6536254,10,2004.768215,0.028796688,0.000929712,767.9406663,0.028368654,858.4918365,0.077775552,0.005552739,2074.093005,0.080979987,2647.584116,5.972534831
10/9/2004,322.8120486,10,2004.770947,0.028695195,0.000926436,800.3365682,0.028566919,854.7413247,0.081060097,0.005787237,2260.843992,0.081571843,2647.816789,6.246777952
10/10/2004,317.1486793,10,2004.773679,0.028914164,0.000933505,792.2956893,0.028764409,850.1239046,0.081310588,0.005805121,2228.04394,0.082067124,2643.316306,6.218628197
10/11/2004,305.8219408,10,2004.776412,0.029231743,0.000943758,772.390811,0.028914954,850.8065585,0.080525656,0.005749081,2127.730659,0.082988346,2662.428655,6.091688532
10/12/2004,308.6536254,10,2004.779144,0.029312704,0.000946372,781.701613,0.029078431,850.0953718,0.082121398,0.005863008,2189.986605,0.083905307,2672.397837,6.195246365
10/13/2004,308.6536254,10,2004.781876,0.029441708,0.000950537,785.1418497,0.029348686,839.6331743,0.083207859,0.005940576,2218.960005,0.084132701,2635.22062,6.249704399
10/14/2004,305.8219408,10,2004.784608,0.029619771,0.000956286,782.6436614,0.029602365,830.8479182,0.083762786,0.005980194,2213.265405,0.084389538,2595.813019,6.253563258
10/15/2004,297.3268869,10,2004.787341,0.029900095,0.000965336,768.1048392,0.02982823,814.9497058,0.08319451,0.005939622,2137.187335,0.08427268,2508.433687,6.152905288
10/16/2004,291.6635176,10,2004.790073,0.030134249,0.000972896,759.3748851,0.030145475,798.9927339,0.083110828,0.005933648,2094.370263,0.083966344,2431.517538,6.098954123
10/17/2004,286.0001483,10,2004.792805,0.030371864,0.000980567,750.5013057,0.030416161,788.5902157,0.082973532,0.005923846,2050.310219,0.083946857,2385.309499,6.041242389
10/18/2004,319.980364,10,2004.795537,0.029889601,0.000964997,826.3369854,0.030695354,777.2960231,0.090618619,0.006469662,2505.269853,0.083865653,2331.666245,6.704331063
10/19/2004,317.1486793,10,2004.79827,0.030066228,0.0009707,823.8641328,0.030812373,778.6341553,0.091246388,0.006514481,2500.301223,0.084807397,2341.507038,6.711117852
10/20/2004,404.9309031,10,2004.801002,0.028989145,0.000935926,1014.215086,0.030990859,779.2863234,0.105731372,0.007548628,3699.120943,0.085555507,2354.420358,8.065412635
10/21/2004,413.425957,10,2004.803734,0.0290141,0.000936732,1036.383716,0.031152833,782.0831532,0.107762335,0.007693628,3849.270881,0.086500234,2380.669107,8.213268482
10/22/2004,438.9111187,10,2004.806466,0.028835487,0.000930965,1093.497044,0.031325707,782.190163,0.111186883,0.007938121,4216.420146,0.087268159,2398.277475,8.526766984
10/23/2004,419.0893263,10,2004.809199,0.029197942,0.000942667,1057.237568,0.031489203,783.3381104,0.110765514,0.007908038,4010.743691,0.088139891,2421.434997,8.389005047
10/24/2004,387.9407953,10,2004.811931,0.029696351,0.000958758,995.3648028,0.031703462,780.4422429,0.108279253,0.007730533,3629.31318,0.088590707,2415.540641,8.063067458
10/25/2004,362.4556335,10,2004.814663,0.030156078,0.000973601,944.3727649,0.031787351,791.2811054,0.105820962,0.007555025,3313.906876,0.090254769,2481.922918,7.759879501
10/26/2004,387.9407953,10,2004.817395,0.02996296,0.000967366,1004.301038,0.031772477,807.3717028,0.111256828,0.007943115,3729.115781,0.092075314,2567.806823,8.21107633
10/27/2004,413.425957,10,2004.820128,0.029794384,0.000961923,1064.255485,0.031935013,821.8951443,0.116087503,0.008287998,4146.645929,0.093799101,2669.196143,8.616069412
10/28/2004,447.4061726,10,2004.82286,0.029528251,0.000953331,1141.440927,0.031831754,838.5580294,0.120544287,0.008606188,4659.747109,0.096376365,2781.278675,9.027490472
10/29/2004,506.87155,10,2004.825592,0.028995898,0.000936144,1269.837729,0.031940283,839.4324801,0.126704288,0.009045977,5548.84982,0.09783772,2810.637848,9.663020024
10/30/2004,472.8913344,10,2004.828324,0.029507697,0.000952668,1205.61992,0.031905099,854.9436163,0.125688802,0.008973477,5135.369372,0.100674582,2921.116527,9.419316752
10/31/2004,433.2477494,10,2004.831056,0.030113657,0.000972231,1127.232628,0.032065999,858.2235309,0.123990824,0.008852251,4641.299589,0.101974261,2961.001215,9.105088613
11/1/2004,396.4358492,11,2004.833789,0.030668451,0.000990143,1050.457555,0.032279933,858.8647272,0.121693469,0.008688233,4168.251666,0.10378446,3040.436781,8.774725921
11/2/2004,370.9506874,11,2004.836521,0.031107943,0.001004332,997.0139004,0.032401877,861.6551548,0.119146144,0.008506368,3818.65052,0.105137768,3082.428814,8.469676585
11/3/2004,368.1190028,11,2004.839253,0.031275785,0.001009751,994.7414019,0.032541358,865.6664084,0.120171135,0.008579547,3822.100867,0.106436103,3123.017389,8.496695883
11/4/2004,379.4457413,11,2004.841985,0.031271324,0.001009607,1025.202589,0.032694537,866.8060779,0.123554045,0.008821067,4050.609663,0.107560795,3132.187267,8.737130631
11/5/2004,356.7922642,11,2004.844718,0.031681756,0.001022858,976.6487772,0.032838102,868.8673679,0.121200208,0.008653017,3736.220818,0.108889095,3142.910735,8.459647174
11/6/2004,362.4556335,11,2004.84745,0.031743192,0.001024841,994.075079,0.032918244,879.3129339,0.123676471,0.008829808,3873.072977,0.110860914,3208.016796,8.615780351
11/7/2004,362.4556335,11,2004.850182,0.031875451,0.001029111,998.2169385,0.033125733,879.3088907,0.12516443,0.00893604,3919.670152,0.11160271,3211.414298,8.683258252
11/8/2004,345.4655257,11,2004.852914,0.032219423,0.001040217,961.6924646,0.033265482,886.451245,0.123572457,0.008822382,3688.418063,0.113030442,3268.635841,8.481292735
11/9/2004,336.9704718,11,2004.855647,0.032459353,0.001047963,945.0296715,0.033322584,894.657184,0.123429217,0.008812155,3593.548939,0.11481782,3331.036977,8.408843022
11/10/2004,336.9704718,11,2004.858379,0.032589489,0.001052164,948.8184878,0.033411865,906.5338094,0.124883228,0.008915964,3635.881373,0.116597385,3436.310164,8.473926546
11/11/2004,351.128895,11,2004.861111,0.032541721,0.001050622,987.235655,0.033422907,930.4244262,0.129035144,0.009212387,3914.608397,0.118903881,3624.733664,8.768506406
11/12/2004,362.4556335,11,2004.863843,0.032536748,0.001050462,1018.926236,0.033513314,948.4159361,0.132604225,0.0094672,4152.656027,0.120501062,3768.235932,9.012418451
11/13/2004,370.9506874,11,2004.866576,0.032570219,0.001051542,1043.880048,0.033599356,972.6390603,0.135632356,0.009683391,4347.035926,0.122348137,3950.522213,9.208751573
11/14/2004,373.7823721,11,2004.869308,0.032670947,0.001054794,1055.10159,0.033581176,1002.939639,0.137640206,0.00982674,4445.062509,0.124918444,4169.141816,9.316262584
11/15/2004,359.6239489,11,2004.87204,0.032966515,0.001064337,1024.319368,0.033692427,1022.683883,0.136539375,0.009748147,4242.484448,0.125761922,4318.869998,9.158893346
11/16/2004,353.9605796,11,2004.874772,0.033164846,0.00107074,1014.253765,0.033753155,1038.700829,0.13694623,0.009777194,4188.116197,0.127435523,4445.288614,9.131249849
11/17/2004,353.9605796,11,2004.877505,0.033258981,0.001073779,1017.132623,0.033815554,1059.120093,0.138509364,0.009888794,4235.92025,0.129367317,4611.995805,9.209336165
11/18/2004,351.128895,11,2004.880237,0.033383211,0.00107779,1012.764396,0.03373732,1100.371555,0.139530761,0.009961716,4233.019554,0.131617223,4901.881023,9.242724019
11/19/2004,339.8021564,11,2004.882969,0.033610609,0.001085132,986.7707182,0.033705042,1142.631272,0.138847446,0.009912931,4076.409152,0.132960604,5192.328951,9.135233321
11/20/2004,339.8021564,11,2004.885701,0.033701257,0.001088058,989.4320531,0.033692986,1176.979024,0.140407665,0.010024322,4122.215486,0.13437415,5438.991959,9.213037682
11/21/2004,328.4754179,11,2004.888434,0.033940971,0.001095798,963.2541147,0.033705268,1190.314095,0.139621496,0.009968194,3962.496593,0.136874091,5567.398529,9.0967478
11/22/2004,305.8219408,11,2004.891166,0.034424955,0.001111423,909.6111191,0.033810943,1201.764558,0.13594487,0.009705703,3592.073421,0.138531878,5701.22411,8.732680531
11/23/2004,300.1585715,11,2004.893898,0.034620038,0.001117721,897.8257082,0.033841565,1221.381061,0.135855269,0.009699306,3523.229864,0.141300574,5880.268375,8.677748847
11/24/2004,297.3268869,11,2004.89663,0.034764732,0.001122393,893.0727038,0.033777266,1256.865526,0.136551832,0.009749037,3507.885882,0.144232685,6164.92081,8.685939006
11/25/2004,288.831833,11,2004.899362,0.0350181,0.001130573,873.87916,0.033622717,1308.366977,0.13553332,0.009676321,3382.243526,0.146209956,6512.210836,8.558775372
11/26/2004,288.831833,11,2004.902095,0.035110954,0.001133571,876.196317,0.033619924,1329.101659,0.137038686,0.009783795,3419.810058,0.147921081,6683.095967,8.630951694
11/27/2004,322.8120486,11,2004.904827,0.0345823,0.001116503,964.5335667,0.033724196,1334.488245,0.147698036,0.010544813,4119.440156,0.148957133,6763.09052,9.44450012
11/28/2004,382.277426,11,2004.907559,0.033937649,0.00109569,1120.918799,0.033806263,1338.931445,0.161258563,0.011512959,5326.171908,0.150799955,6844.623082,10.50749427
11/29/2004,368.1190028,11,2004.910291,0.034185082,0.001103679,1087.273021,0.033917781,1344.144401,0.160158203,0.011434399,5093.908828,0.15212891,6917.171446,10.36026088
11/30/2004,351.128895,11,2004.913024,0.034471798,0.001112935,1045.789445,0.033985044,1371.57726,0.158357032,0.011305806,4804.162239,0.153924262,7126.013466,10.1585459
12/1/2004,348.2972103,12,2004.915756,0.034596067,0.001116948,1041.095265,0.034014846,1412.115654,0.159344138,0.01137628,4795.123847,0.155242817,7415.727469,10.18515146
12/2/2004,348.2972103,12,2004.918488,0.034686766,0.001119876,1043.824659,0.033983157,1457.40962,0.160910861,0.011488135,4842.271058,0.156793863,7748.446795,10.25840116
12/3/2004,339.8021564,12,2004.92122,0.034879685,0.001126104,1024.029407,0.033831962,1499.135858,0.160690517,0.011472404,4717.697828,0.160150979,8069.815706,10.18769241
12/4/2004,331.3071025,12,2004.923953,0.035075089,0.001132413,1004.022108,0.033740631,1553.314876,0.160411754,0.011452502,4591.775802,0.163743034,8506.679026,10.11336161
12/5/2004,319.980364,12,2004.926685,0.035360585,0.00114163,977.5894582,0.03360077,1613.136636,0.15942942,0.011382368,4407.634124,0.166329833,9013.410062,9.970275407
12/6/2004,308.6536254,12,2004.929417,0.035658553,0.00115125,950.9306347,0.03368598,1639.096321,0.158212907,0.011295516,4219.170114,0.167297823,9268.7954,9.811520702
12/7/2004,331.3071025,12,2004.932149,0.035346878,0.001141188,1011.802051,0.033688514,1633.008557,0.165072406,0.011785246,4725.186674,0.170623846,9284.355345,10.32717533
12/8/2004,376.6140567,12,2004.934882,0.034908184,0.001127024,1135.893257,0.033759101,1635.511357,0.176071123,0.012570493,5729.258291,0.172930301,9360.931711,11.15370125
12/9/2004,529.5250271,12,2004.937614,0.033443678,0.001079742,1530.080461,0.03376251,1647.900612,0.19366538,0.013826624,8860.377502,0.175764188,9502.427204,12.80548669
12/10/2004,767.3865366,12,2004.940346,0.031408441,0.001014034,2082.448632,0.033782921,1645.459237,0.197951335,0.014132618,13124.60837,0.177657047,9551.489604,13.9370284
12/11/2004,815.5251754,12,2004.943078,0.03107313,0.001003208,2189.455473,0.033690606,1664.694882,0.199069251,0.014212431,14026.69316,0.17936866,9719.539711,14.16698097
12/12/2004,702.2577899,12,2004.945811,0.031899911,0.001029901,1935.52941,0.033515631,1710.071556,0.201015987,0.014351417,12196.65967,0.180896452,10059.33783,13.93475243
12/13/2004,594.6537737,12,2004.948543,0.032845879,0.001060442,1687.558414,0.033337558,1749.573725,0.2006428,0.014324773,10308.64305,0.182301967,10355.86896,13.50830386
12/14/2004,535.1883964,12,2004.951275,0.033421981,0.001079042,1545.441693,0.033248986,1769.794012,0.200772425,0.014334028,9283.772653,0.18396768,10554.04938,13.28403486
12/15/2004,501.2081807,12,2004.954007,0.033753976,0.00108976,1461.695249,0.033168105,1800.214559,0.199844628,0.014267788,8654.14907,0.185383713,10794.0128,13.09259312
12/16/2004,484.2180729,12,2004.95674,0.03393392,0.00109557,1419.674459,0.032873899,1879.919422,0.199855388,0.014268556,8361.23825,0.186999237,11371.57575,13.02386721
12/17/2004,458.7329112,12,2004.959472,0.034214017,0.001104613,1356.056257,0.032794887,1922.784806,0.199075231,0.014212857,7890.251914,0.187887716,11698.78212,12.86682196
12/18/2004,447.4061726,12,2004.962204,0.034350169,0.001109009,1327.836487,0.032871161,1908.989956,0.199455184,0.014239984,7710.118311,0.189263914,11669.65132,12.84028255
12/19/2004,424.7526955,12,2004.964936,0.034620762,0.001117745,1270.534643,0.032762672,1935.082818,0.198745545,0.01418932,7293.689784,0.191287255,11915.93489,12.69459676
12/20/2004,404.9309031,12,2004.967668,0.034857718,0.001125395,1219.533179,0.03279203,1944.702851,0.198136342,0.014145826,6932.004012,0.191408895,11965.99058,12.56965387
12/21/2004,390.7724799,12,2004.970401,0.03504164,0.001131333,1183.101876,0.032748411,1940.97256,0.196774067,0.014048567,6643.632108,0.192059934,11999.55249,12.41771158
12/22/2004,376.6140567,12,2004.973133,0.035235596,0.001137595,1146.547072,0.032713607,1964.10335,0.195292874,0.013942818,6354.723584,0.192231566,12190.12538,12.2563994
12/23/2004,359.6239489,12,2004.975865,0.035478403,0.001145434,1102.36753,0.032632336,1989.284601,0.193076887,0.013784609,5999.190266,0.192982218,12419.72962,12.03439759
12/24/2004,353.9605796,12,2004.978597,0.035577226,0.001148625,1088.029634,0.032623389,2004.820949,0.193190123,0.013792694,5908.17783,0.194174477,12567.75309,12.00800794
12/25/2004,345.4655257,12,2004.98133,0.03571951,0.001153218,1066.163836,0.032572395,2028.179397,0.192639665,0.013753394,5749.951368,0.195445868,12762.46753,11.9260974
12/26/2004,334.1387872,12,2004.984062,0.035909706,0.001159359,1036.698523,0.032640515,2017.161006,0.191370488,0.013662782,5524.787769,0.196696933,12751.70553,11.78477364
12/27/2004,334.1387872,12,2004.986794,0.035934383,0.001160156,1037.410937,0.032754285,1997.360302,0.1926982,0.013757573,5563.118255,0.1973985,12646.85102,11.85838635
12/28/2004,427.5843802,12,2004.989526,0.034696059,0.001120176,1281.786581,0.032802126,1990.373356,0.211429317,0.01509487,7810.894665,0.197942794,12645.72777,13.47544728
12/29/2004,852.3370757,12,2004.992259,0.030780442,0.000993759,2266.730983,0.032697249,2004.321671,0.222889375,0.015913054,16414.00228,0.199692106,12876.41684,16.01299782
12/30/2004,1112.852062,12,2004.994991,0.029344562,0.000947401,2821.491866,0.032668855,2017.499241,0.218197013,0.015578046,20979.73408,0.201041263,13076.59024,16.44293347
12/31/2004,1319.565041,12,2004.997723,0.028479864,0.000919484,3247.001209,0.032682699,2026.184286,0.211417483,0.015094025,24103.79589,0.202460208,13192.46741,16.41576465
1/1/2005,1537.604758,1,2005.000457,0.027704574,0.000894453,3680.526406,0.032738599,2030.376229,0.203644307,0.014539064,27053.95297,0.203212079,13249.76473,16.25469882
1/2/2005,1574.416658,1,2005.003196,0.027496458,0.000887734,3740.332194,0.032671594,2022.968656,0.201821651,0.014408937,27453.71824,0.202670316,13243.1179,16.23114403
1/3/2005,1500.792858,1,2005.005936,0.027653447,0.000892802,3585.781055,0.032638719,2014.743378,0.205755012,0.014689756,26679.94442,0.201984715,13227.14443,16.45353727
1/4/2005,1421.505688,1,2005.008676,0.027836364,0.000898708,3418.809107,0.032616664,2002.255824,0.209330308,0.014945013,25709.54889,0.203507717,13210.0404,16.62944425
1/5/2005,1254.436294,1,2005.011416,0.028369725,0.000915928,3074.804262,0.032224352,2045.039564,0.217193133,0.015506374,23540.10753,0.207087972,13690.23662,16.92969344
1/6/2005,1118.515432,1,2005.014155,0.028873551,0.000932194,2790.33229,0.031901301,2099.23814,0.222915197,0.015914898,21542.46522,0.208523362,14221.02641,17.07251915
1/7/2005,999.5846768,1,2005.016895,0.029376778,0.000948441,2537.099464,0.031766563,2100.441807,0.226685977,0.01618411,19577.53401,0.210628212,14347.93826,17.06391283
1/8/2005,962.7727765,1,2005.019635,0.029490741,0.00095212,2453.145024,0.03168505,2090.641639,0.228319177,0.016300712,18992.40373,0.211905463,14393.72701,17.12043659
1/9/2005,1042.059946,1,2005.022374,0.028994317,0.000936093,2610.47373,0.031570036,2096.625749,0.226498233,0.016170706,20392.53727,0.212622456,14567.23158,17.27468216
1/10/2005,1061.881739,1,2005.025114,0.028812752,0.000930231,2643.471508,0.031453833,2117.092698,0.226443705,0.016166813,20775.43601,0.212027391,14761.58652,17.37935446
