Date,Q,Month,NO3ConcDay,NO3Concmm,NO3FluxDay,NO3FNConc,NO3FNFlux,TKNConcDay,TKNConcmm,TKNFluxDay,TKNFNConc,TKNFNFlux,TPConcDay,TPConcmm,TPFluxDay,TPFNConc,TPFNFlux,TNTPRatio
1993-05-09,133.0891779,5,1.040221178,0.074265971,11961.40448,1.028013009,10494.42451,0.626154495,0.044703927,7200.091041,0.620268752,7737.470479,0.206058741,0.006652687,2369.44988,0.210648805,2806.403382,17.88298472
1993-05-10,125.4436294,5,1.079465638,0.077067806,11699.60435,1.018916589,10429.01618,0.632940227,0.04518839,6860.014789,0.61546693,7672.901235,0.208224386,0.006722606,2256.804526,0.209163708,2788.277556,18.18583498
1993-05-11,109.8693639,5,1.1752655,0.08390738,11156.45814,1.011333345,10353.70643,0.655337729,0.046787447,6220.933011,0.611136179,7589.446495,0.21525979,0.006949746,2043.399416,0.207555047,2761.757264,18.80569733
1993-05-12,106.7545108,5,1.186173158,0.084686126,10940.77457,1.004620923,10186.65879,0.651156851,0.046488955,6006.003648,0.609632328,7450.699955,0.214914236,0.00693859,1982.280741,0.20644707,2718.638287,18.90514942
1993-05-13,104.7723316,5,1.190730072,0.085011464,10778.8809,1.001226392,9977.129566,0.646559789,0.046160751,5852.872218,0.608295059,7301.574439,0.214060432,0.006911025,1937.745549,0.205859227,2673.389505,18.98014001
1993-05-14,101.9406469,5,1.201029928,0.085746816,10578.27754,1.001470937,9774.548209,0.642774795,0.045890523,5661.349497,0.607778935,7130.280984,0.213708345,0.006899657,1882.272986,0.2055193,2617.346996,19.07882268
1993-05-15,100.8079731,5,1.200855278,0.085734347,10459.21996,1.0064878,9524.771832,0.637981443,0.045548305,5556.696431,0.608328748,6929.996553,0.21248687,0.006860222,1850.720027,0.205676043,2551.262188,19.13679473
1993-05-16,97.97628844,5,1.212121951,0.086538724,10260.79573,1.008156561,9306.077966,0.634727703,0.045316006,5373.066051,0.606534082,6765.580576,0.212257378,0.006852812,1796.790826,0.205513139,2500.904499,19.2409662
1993-05-17,94.01192994,5,1.231994354,0.087957503,10007.03522,1.012665594,9194.699216,0.632864354,0.045182973,5140.523461,0.604804561,6626.814942,0.212796475,0.006870217,1728.467189,0.205118301,2457.924237,19.37936907
1993-05-18,84.10103371,5,1.299209766,0.092756307,9440.486006,1.00796682,9114.781353,0.638168264,0.045561643,4637.140762,0.605171567,6522.422419,0.217624691,0.007026098,1581.33267,0.204418816,2424.949563,19.68631062
1993-05-19,74.19013749,5,1.378093799,0.098388186,8833.619669,1.006979724,9033.463445,0.64632646,0.046144092,4142.970626,0.60295904,6455.906064,0.223821532,0.007226166,1434.702259,0.203778594,2407.984031,20.00124092
1993-05-20,68.24359975,5,1.429816962,0.10208093,8430.554,1.002579791,8969.470173,0.651118937,0.046486248,3839.15809,0.601487306,6385.934208,0.227664615,0.007350241,1342.366805,0.202815634,2390.245244,20.21255888
1993-05-21,75.32281134,5,1.359466748,0.097058318,8847.261277,0.99696924,8869.816914,0.638130874,0.045558974,4152.88611,0.599581543,6325.201409,0.220867813,0.007130804,1437.383631,0.201946522,2372.323963,20.00017111
1993-05-22,79.5703383,5,1.318096802,0.094104736,9061.753692,1.0027164,8720.759793,0.62910069,0.044914269,4324.99001,0.600833379,6198.534254,0.216590871,0.006992721,1489.035649,0.202109074,2331.216281,19.88053115
1993-05-23,81.26934908,5,1.299282042,0.092761467,9123.132021,1.005631319,8513.843985,0.623329466,0.044502236,4376.814906,0.60409233,6062.314957,0.214279229,0.006918089,1504.598409,0.202660537,2283.575216,19.84127575
1993-05-24,81.26934908,5,1.294756737,0.092438386,9091.356819,1.004382048,8347.836355,0.619733603,0.044245511,4351.565942,0.605495444,5954.804428,0.213215214,0.006883736,1497.127247,0.202700263,2242.475385,19.85606195
1993-05-25,81.83568601,5,1.285463746,0.091774918,9089.004166,1.003831963,8175.987783,0.615364021,0.043933548,4350.994857,0.60695193,5840.914439,0.211733826,0.006835909,1497.08588,0.20280909,2198.943565,19.85229193
1993-05-26,85.51687603,5,1.25055703,0.089282774,9239.938316,0.996393993,8058.997126,0.606722318,0.043316578,4482.86376,0.606910989,5750.707515,0.208007503,0.006715603,1536.896316,0.201963602,2162.388003,19.74496462
1993-05-27,86.36638142,5,1.239004932,0.088458019,9245.523388,0.989806318,7961.748664,0.601825916,0.042967003,4490.858296,0.607105888,5666.273742,0.206324663,0.006661272,1539.606058,0.201181922,2125.696563,19.72971758
1993-05-28,88.06539221,5,1.22069937,0.087151104,9288.118266,0.982806774,7915.183878,0.595723524,0.042531326,4532.770866,0.605335582,5604.061357,0.204048081,0.006587772,1552.57122,0.200008675,2097.240831,19.68532466
1993-05-29,85.23370757,5,1.238783604,0.088442217,9122.640719,0.976511368,7888.623832,0.59591106,0.042544715,4388.403661,0.604697575,5546.89553,0.204965981,0.006617407,1509.408905,0.199054651,2074.443723,19.79429975
1993-05-30,84.66737064,5,1.238786668,0.088442436,9062.047578,0.97761276,7827.137057,0.593017697,0.042338145,4338.079128,0.603604404,5466.776736,0.204297645,0.006595829,1494.490556,0.198658721,2044.136134,19.82776943
1993-05-31,85.8000445,5,1.224727279,0.087438674,9079.054999,0.971277429,7718.704803,0.587601167,0.041951435,4355.960223,0.603717339,5376.922782,0.202392708,0.006534328,1500.362208,0.198203462,2010.393956,19.80159514
1993-06-01,88.06539221,6,1.201505741,0.085780786,9142.076823,0.968877971,7606.507467,0.580435026,0.041439813,4416.442982,0.603047444,5298.98835,0.199679655,0.006446736,1519.332518,0.197854869,1985.156196,19.73411146
1993-06-02,84.95053911,6,1.22240974,0.087273215,8972.153262,0.98181609,7366.346374,0.581436646,0.041511323,4267.586002,0.610378966,5077.833492,0.2008526,0.006484605,1474.203168,0.199328576,1891.078909,19.86004474
1993-06-03,80.98618061,6,1.252006834,0.089386282,8760.54974,0.978723907,7259.838714,0.58425237,0.04171235,4088.134195,0.609688675,4990.40016,0.202795833,0.006547343,1419.004221,0.198799991,1859.03464,20.02318171
1993-06-04,79.00400137,6,1.265348648,0.090338813,8637.201187,0.974778028,7116.793256,0.584125355,0.041703282,3987.207964,0.6124554,4889.608963,0.203309036,0.006563912,1387.776442,0.198910453,1824.087544,20.11637304
1993-06-05,80.41984369,6,1.24806034,0.089104524,8671.865826,0.967238323,6983.084654,0.578079658,0.041271653,4016.656147,0.614071245,4803.423467,0.201119014,0.006493206,1397.430115,0.198542749,1796.297918,20.07886076
1993-06-06,80.98618061,6,1.238466529,0.08841958,8665.805435,0.963843973,6870.726377,0.573494285,0.040944283,4012.857656,0.614948783,4715.427851,0.199607452,0.006444405,1396.694459,0.198295779,1763.262944,20.07382721
1993-06-07,76.73865366,6,1.273320873,0.090907985,8442.397105,0.965228032,6800.381587,0.577883654,0.041257659,3831.495574,0.615394055,4631.482191,0.202027483,0.006522536,1339.486595,0.198122729,1730.936815,20.26292234
1993-06-08,73.90696902,6,1.296593598,0.092569527,8279.478968,0.96895099,6723.370509,0.580121428,0.041417424,3704.401421,0.614036009,4541.806005,0.203427379,0.006567732,1298.998163,0.197673892,1695.414252,20.40079344
1993-06-09,71.64162131,6,1.315351916,0.093908766,8141.81275,0.961975116,6679.290069,0.581577163,0.041521355,3599.867306,0.610858516,4477.864276,0.204430936,0.006600133,1265.393987,0.196039411,1670.197701,20.51930307
1993-06-10,73.05746363,6,1.29891855,0.092735516,8198.988026,0.958701988,6654.939816,0.576133826,0.041132731,3636.651689,0.610237794,4416.293796,0.202547933,0.006539339,1278.515945,0.195328499,1647.697129,20.47121964
1993-06-11,75.88914827,6,1.270939252,0.090737951,8333.322969,0.953521784,6614.538904,0.568628651,0.040596904,3728.397084,0.611023747,4366.258751,0.199891209,0.006453566,1310.651161,0.195197315,1628.585335,20.35074245
1993-06-12,75.6059798,6,1.273944485,0.090952507,8321.859736,0.960679345,6551.123806,0.567654066,0.040527324,3708.118815,0.613076665,4314.201485,0.199981198,0.006456471,1306.348511,0.196478889,1609.550862,20.3640394
1993-06-13,75.6059798,6,1.274164538,0.090968218,8323.297198,0.972747643,6478.952052,0.56608926,0.040415605,3697.896944,0.615851171,4232.378597,0.199824245,0.006451404,1305.323238,0.197662543,1575.397073,20.36515274
1993-06-14,75.6059798,6,1.27438459,0.090983928,8324.73466,0.976209304,6415.152669,0.564524454,0.040303887,3687.675074,0.617132059,4171.653831,0.199667292,0.006446336,1304.297965,0.198080929,1549.861752,20.36626783
1993-06-15,73.34063209,6,1.297738859,0.092651293,8223.291781,0.980258008,6415.339517,0.567988051,0.040551168,3599.130474,0.613994353,4136.810874,0.201563121,0.006507544,1277.231044,0.197980224,1537.548067,20.46892954
1993-06-16,68.24359975,6,1.35313261,0.096606096,7978.404117,0.97974252,6408.056017,0.578519553,0.041303059,3411.094188,0.613707616,4110.148446,0.20630328,0.006660582,1216.415099,0.197995555,1525.686523,20.70527114
1993-06-17,65.41191511,6,1.386303966,0.098974346,7834.820888,0.98721988,6366.977633,0.584306775,0.041716234,3302.262015,0.614438732,4057.501016,0.209072684,0.006749993,1181.592978,0.198472915,1507.65643,20.84306972
1993-06-18,65.12874665,6,1.390432714,0.099269115,7824.136894,0.989139924,6297.12788,0.583751588,0.041676597,3284.842403,0.618140433,3998.267459,0.209264646,0.006756191,1177.55805,0.198880587,1487.100608,20.86171277
1993-06-19,63.71290433,6,1.396604262,0.099709729,7688.020064,0.996017625,6176.836238,0.587347003,0.041933289,3233.224804,0.625757106,3909.9441,0.210440488,0.006794153,1158.43173,0.200806661,1452.1316,20.84778071
1993-06-20,62.58023047,6,1.395844088,0.099655457,7547.233945,1.004139365,6096.258081,0.590617728,0.042166801,3193.429841,0.628954805,3821.163162,0.211264779,0.006820766,1142.294278,0.201735992,1416.430951,20.79271739
1993-06-21,63.71290433,6,1.39829669,0.099830559,7697.336536,1.016930801,6055.59934,0.584799226,0.041751392,3219.199814,0.632006964,3736.437503,0.210240184,0.006787686,1157.329099,0.202382617,1383.98102,20.85864643
1993-06-22,59.46537737,6,1.393142425,0.099462573,7157.699137,1.027129483,5988.412266,0.600992115,0.042907474,3087.782459,0.635520776,3672.807565,0.213702868,0.006899481,1097.964436,0.202949281,1361.247508,20.63489363
1993-06-23,54.93468196,6,1.387287452,0.099044561,6584.560846,1.028319254,5920.406892,0.619767718,0.044247947,2941.638548,0.636418988,3645.994841,0.217702935,0.007028624,1033.295745,0.203043987,1353.498081,20.3869922
1993-06-24,48.42180729,6,1.377675279,0.098358306,5763.703123,1.035225378,5934.640767,0.650404675,0.046435254,2721.061712,0.633383624,3639.435949,0.224140444,0.007236462,937.7238561,0.202446127,1353.662398,20.00888901
1993-06-25,47.28913344,6,1.376908722,0.098303578,5625.747671,1.044015844,5935.743757,0.655090808,0.046769818,2676.557661,0.63234858,3625.999428,0.225280625,0.007273273,920.447327,0.2030077,1351.391347,19.94609534
1993-06-26,46.72279651,6,1.377154008,0.09832109,5559.363632,1.047914957,5850.90111,0.656834695,0.046894322,2651.542887,0.63791797,3582.197854,0.225820714,0.00729071,911.6042641,0.204721519,1334.678005,19.91786983
1993-06-27,46.15645958,6,1.377418563,0.098339978,5493.032431,1.048721391,5815.653341,0.658613452,0.047021315,2626.496511,0.639056802,3556.220389,0.226369686,0.007308434,902.7437695,0.204978946,1324.949856,19.88952743
1993-06-28,45.02378573,6,1.376712298,0.098289554,5355.486677,1.045097193,5764.307299,0.66358556,0.047376296,2581.384385,0.642468789,3518.311299,0.227577179,0.007347418,885.2877621,0.206014063,1308.943889,19.82544729
1993-06-29,44.4574488,6,1.377020044,0.098311525,5289.304156,1.042904224,5713.811269,0.6654755,0.047511227,2556.173634,0.644468436,3465.559662,0.228153439,0.007366023,876.3655526,0.206664281,1288.011075,19.79667389
1993-06-30,41.62576416,6,1.373286286,0.098044956,4938.977468,1.051208171,5633.341421,0.680780279,0.048603902,2448.403142,0.644760988,3426.348359,0.231498141,0.007474008,832.5751991,0.207031628,1272.144068,19.62118061
1993-07-01,41.62576416,7,1.374681881,0.098144594,4943.996677,1.051374766,5575.786361,0.67946647,0.048510104,2443.678074,0.641480723,3384.637368,0.231420185,0.007471491,832.2948314,0.206231921,1261.360724,19.62857173
1993-07-02,40.49309031,7,1.374034142,0.098098349,4807.199975,1.049957078,5464.332038,0.685111173,0.048913104,2396.932007,0.64229538,3321.909462,0.232781273,0.007515434,814.4092614,0.206190114,1238.443737,19.56127177
1993-07-03,38.79407953,7,1.373697136,0.098074288,4604.369698,1.046593377,5327.504638,0.694638572,0.049593307,2328.295449,0.647410117,3245.724382,0.235139007,0.007591555,788.140914,0.20677063,1208.414137,19.45156196
1993-07-04,42.19210109,7,1.383479553,0.098772698,5043.332952,1.048360307,5303.923255,0.672329131,0.048000538,2450.906955,0.646807594,3219.138641,0.230996726,0.00745782,842.0748968,0.207438254,1198.363855,19.68044894
1993-07-05,46.15645958,7,1.393804918,0.099509872,5558.37987,1.060476163,5367.585202,0.648720952,0.046315046,2587.04603,0.643883232,3203.265989,0.226574756,0.007315054,903.5615722,0.208191072,1191.898675,19.93490521
1993-07-06,45.87329112,7,1.396958257,0.099735002,5536.777492,1.066894336,5324.284786,0.649150137,0.046345687,2572.875639,0.646345728,3157.86627,0.227136381,0.007333187,900.2442226,0.208940617,1174.240404,19.92049225
1993-07-07,45.30695419,7,1.3996244,0.09992535,5478.858886,1.068418065,5243.808465,0.651120922,0.04648639,2548.826419,0.651216556,3115.952948,0.228019447,0.007361697,892.5868781,0.209887108,1157.743423,19.88831415
1993-07-08,46.15645958,7,1.404666068,0.100285297,5601.693246,1.066480434,5177.578026,0.645416604,0.046079134,2573.868563,0.654230187,3081.9381,0.227305522,0.007338648,906.475807,0.210246219,1144.763711,19.94433309
1993-07-09,46.15645958,7,1.408286451,0.100543772,5616.131038,1.068516211,5151.84165,0.644315155,0.046000497,2569.476074,0.654825458,3071.312169,0.227549111,0.007346512,907.4472187,0.210910731,1143.895048,19.94746226
1993-07-10,44.17428034,7,1.408467371,0.100556689,5375.638008,1.069008294,5092.117501,0.653965166,0.046689453,2495.961266,0.659296495,3045.337463,0.230037299,0.007426844,877.9736582,0.211578118,1133.58483,19.82620631
1993-07-11,44.17428034,7,1.412060719,0.100813234,5389.352586,1.0694941,5027.940336,0.65282216,0.046607849,2491.598804,0.666472813,3027.134003,0.230274918,0.007434516,878.8805649,0.212889349,1126.120274,19.82927875
1993-07-12,44.17428034,7,1.415654066,0.101069778,5403.067165,1.078597754,5054.510417,0.651679154,0.046526245,2487.236342,0.666740375,3026.835279,0.230512536,0.007442187,879.7874716,0.213808358,1125.067063,19.83234487
1993-07-13,42.47526955,7,1.416101684,0.101101736,5196.899586,1.086752991,5029.488841,0.660031489,0.047122555,2422.22533,0.668093879,3005.895159,0.232739763,0.007514094,854.1231124,0.214241321,1117.135455,19.72616902
1993-07-14,41.05942723,7,1.416930892,0.101160937,5026.611243,1.088609193,5006.557397,0.667026825,0.047621983,2366.300681,0.668226151,2980.887872,0.234687211,0.007576968,832.5609807,0.214179855,1109.624491,19.63620734
1993-07-15,40.20992184,7,1.41877661,0.101292711,4929.024666,1.097323621,5000.178371,0.670836515,0.047893973,2330.578123,0.666362592,2952.883153,0.235969761,0.007618376,819.7913348,0.214660251,1100.822498,19.58247881
1993-07-16,39.36041645,7,1.420559942,0.101420031,4830.954989,1.105325745,4973.477201,0.674713434,0.048170764,2294.524949,0.665675799,2904.389185,0.237269088,0.007660325,806.8904734,0.215058958,1083.976243,19.52799538
1993-07-17,41.05942723,7,1.427575821,0.101920925,5064.374495,1.111673169,4946.932055,0.663390122,0.047362342,2353.399353,0.668574202,2843.859058,0.235370226,0.00759902,834.9840005,0.216257476,1062.674329,19.64506928
1993-07-18,42.19210109,7,1.433390542,0.102336064,5225.278346,1.119928371,4920.165513,0.655718539,0.046814634,2390.354747,0.668785271,2786.20517,0.234235952,0.007562399,853.8831615,0.217757196,1039.847657,19.72266931
1993-07-19,42.75843802,7,1.438074314,0.102670459,5312.719706,1.128376013,4920.820929,0.65137976,0.04650487,2406.411166,0.665930577,2725.464928,0.233801817,0.007548383,863.7408419,0.217992707,1018.867811,19.76255441
1993-07-20,42.47526955,7,1.441086018,0.102885478,5288.588675,1.131763889,4891.368321,0.651770522,0.046532768,2391.908713,0.666664223,2665.966532,0.234365745,0.00756659,860.0902432,0.218679062,993.4317476,19.74710588
1993-07-21,40.77625877,7,1.4411799,0.10289218,5077.375879,1.136495186,4881.252045,0.66016421,0.04713203,2325.803903,0.665763869,2616.034735,0.236624446,0.007639513,833.6441937,0.218590524,969.6931334,19.63792949
1993-07-22,41.05942723,7,1.445317369,0.103187572,5127.313249,1.142811529,4915.378186,0.657328951,0.046929609,2331.897139,0.663581673,2586.618439,0.236508585,0.007635772,839.0223668,0.218738157,957.9731422,19.65972543
1993-07-23,39.92675338,7,1.446449714,0.103268415,4989.776343,1.154429206,4944.332433,0.662624348,0.04730767,2285.836323,0.663014019,2562.21695,0.238117278,0.007687709,821.4263861,0.219572262,950.681906,19.58659986
1993-07-24,39.36041645,7,1.448738186,0.1034318,4926.781873,1.158414129,4898.561337,0.664695485,0.047455538,2260.45651,0.668616049,2523.007073,0.239044475,0.007717644,812.9281037,0.221461658,935.1042717,19.55095796
1993-07-25,41.05942723,7,1.455962298,0.103947561,5165.076501,1.164875679,4903.801802,0.653692248,0.046669969,2318.995811,0.668132126,2494.508964,0.2371916,0.007657823,841.4453866,0.221823005,924.4736672,19.6684516
1993-07-26,41.05942723,7,1.45787906,0.104084407,5171.87628,1.170755018,4915.401998,0.651727037,0.046529663,2312.024159,0.666730093,2465.224299,0.237168695,0.007657084,841.3641296,0.221767043,912.1255631,19.6698994
1993-07-27,43.04160648,7,1.463581923,0.104491559,5442.760844,1.173895595,4931.850123,0.638926805,0.045615799,2376.037681,0.666555814,2455.396572,0.234804327,0.007580749,873.1891105,0.222350771,905.9241803,19.80112391
1993-07-28,43.60794341,7,1.46629924,0.10468556,5524.614225,1.175075865,4930.948454,0.633978624,0.045262526,2388.657943,0.664635492,2438.385112,0.234111712,0.007558388,882.0688562,0.221584593,898.6857618,19.83863306
1993-07-29,44.17428034,7,1.4689815,0.104877059,5606.599731,1.18626975,4964.914884,0.629117645,0.044915479,2401.126781,0.658745308,2436.160928,0.233431782,0.007536436,890.9292383,0.221631282,899.4039118,19.87577861
1993-07-30,47.28913344,7,1.47627344,0.105397663,6031.730162,1.182919328,4936.087177,0.61207646,0.043698834,2500.810451,0.65798409,2421.689456,0.230091965,0.007428609,940.1054091,0.221130115,893.4875255,20.07058091
1993-07-31,47.00596497,7,1.477300654,0.105471,5999.783859,1.184264042,4883.86599,0.61156872,0.043662584,2483.773443,0.660760768,2396.63112,0.230339377,0.007436597,935.4808536,0.221949846,884.5038788,20.05400987
1993-08-01,48.98814422,8,1.482228094,0.105822792,6273.642555,1.188794001,4869.345661,0.600742925,0.042889683,2542.689884,0.661797941,2386.465339,0.228318981,0.007371367,966.37736,0.223393029,880.8252714,20.17434024
1993-08-02,52.95250271,8,1.490063625,0.106382205,6817.184478,1.19326564,4892.151498,0.582197037,0.041565611,2663.60747,0.660947963,2382.809108,0.224570512,0.007250347,1027.431706,0.223617047,880.1462269,20.40561943
1993-08-03,51.53666039,8,1.489313894,0.106328678,6631.56844,1.190414849,4906.362318,0.586380307,0.041864273,2611.015148,0.658212643,2384.337204,0.225837383,0.007291248,1005.60135,0.223224715,881.3896132,20.32477138
1993-08-04,49.83764961,8,1.488094531,0.106241622,6407.694761,1.185392328,4920.719077,0.591821628,0.042252752,2548.367905,0.653205338,2387.215158,0.227399051,0.007341667,979.1741552,0.222250504,884.9395028,20.22624725
1993-08-05,46.43962804,8,1.483995797,0.105948996,5954.36079,1.190273103,4906.420322,0.604927149,0.043188413,2427.199931,0.652298148,2372.073221,0.230699995,0.007448239,925.6569378,0.222737736,880.7999864,20.02317602
1993-08-06,44.4574488,8,1.482122214,0.105815232,5693.014577,1.198500167,4952.460499,0.612145908,0.043703792,2351.328078,0.648104831,2379.391536,0.232706939,0.007513034,893.8561094,0.222732311,886.0715938,19.90128314
1993-08-07,50.12081807,8,1.492986012,0.106590847,6465.284376,1.203569888,4965.09214,0.585473106,0.041799504,2535.355387,0.649889677,2366.659479,0.227037026,0.007329979,983.1699177,0.22380772,883.2265986,20.24430763
1993-08-08,52.38616578,8,1.497855143,0.106938475,6779.539109,1.20583159,4914.019502,0.574723615,0.04103205,2601.293752,0.652273407,2338.593969,0.22494223,0.007262348,1018.125587,0.225060962,872.6707707,20.37502622
1993-08-09,51.81982885,8,1.498474908,0.106982723,6709.021629,1.20912819,4937.539931,0.575292081,0.041072635,2575.716814,0.649136848,2330.386907,0.225424194,0.007277908,1009.276688,0.224697696,871.4307011,20.34312005
1993-08-10,52.10299732,8,1.50033727,0.107115685,6754.066741,1.210910048,4925.080321,0.572546336,0.040876605,2577.431251,0.648677466,2322.202723,0.225146241,0.007268934,1013.5406,0.22524217,868.3591391,20.35955807
1993-08-11,52.66933425,8,1.502589254,0.107276464,6837.728457,1.210707337,4961.452748,0.568756127,0.040606005,2588.198968,0.643057895,2324.264961,0.224622681,0.007252031,1022.17482,0.223924483,871.1990206,20.3918695
1993-08-12,53.51883964,8,1.505205442,0.107463246,6960.111727,1.214170897,4967.097344,0.563985751,0.040265427,2607.885761,0.64138651,2319.152258,0.223864201,0.007227543,1035.154278,0.224101134,870.964024,20.43968043
1993-08-13,54.65151349,8,1.508155532,0.107673866,7121.34568,1.21188609,4952.879392,0.558312762,0.039860407,2636.291873,0.640715927,2311.096135,0.222884791,0.007195922,1052.437634,0.224128821,869.6333496,20.50248216
1993-08-14,56.9168612,8,1.512486792,0.107983093,7437.830471,1.21141416,4947.969235,0.548922867,0.039190021,2699.392318,0.641510138,2301.699819,0.22101474,0.007135547,1086.865801,0.224781701,867.9042907,20.62534386
1993-08-15,58.89904045,8,1.516299694,0.108255313,7716.26278,1.220274984,4967.886819,0.540906318,0.038617684,2752.605774,0.642410643,2295.382836,0.219448908,0.007084994,1116.748522,0.225564474,867.4225287,20.73015219
1993-08-16,58.61587198,8,1.517312221,0.108327602,7684.293218,1.225840184,5012.507722,0.540407956,0.038582104,2736.84818,0.638650314,2294.090446,0.219663907,0.007091935,1112.468383,0.225420143,869.2466222,20.71503835
1993-08-17,56.35052427,8,1.515768642,0.108217399,7379.800503,1.231504289,5081.362901,0.546390412,0.039009218,2660.202966,0.632740788,2308.005914,0.221420916,0.007148661,1078.028759,0.224672314,877.5816373,20.59499287
1993-08-18,54.36834503,8,1.510989496,0.107876195,7097.759849,1.23029614,5169.864669,0.551930332,0.039404737,2592.651346,0.625149088,2334.028075,0.222594962,0.007186565,1045.623143,0.222931515,888.7583536,20.4939253
1993-08-19,54.08517656,8,1.50837105,0.107689252,7048.556456,1.232984844,5271.471923,0.551703152,0.039388518,2578.086351,0.617156346,2364.25887,0.222385242,0.007179794,1039.197176,0.221395178,902.5730846,20.48495574
1993-08-20,55.21785042,8,1.507308951,0.107613424,7191.103123,1.227500409,5323.415315,0.546880442,0.039044203,2609.069397,0.612207123,2381.37536,0.221028963,0.007136006,1054.489899,0.219321421,910.4992791,20.55177928
1993-08-21,55.50101888,8,1.505239571,0.107465682,7218.057298,1.223794972,5317.920155,0.544898648,0.038902714,2612.945965,0.612971821,2387.599238,0.22036949,0.007114715,1056.735176,0.219741616,912.1239218,20.57262956
1993-08-22,54.93468196,8,1.502345062,0.10725903,7130.66528,1.223827728,5317.399824,0.545535313,0.038948169,2589.30509,0.613128817,2386.022594,0.220379671,0.007115044,1046.000489,0.219991666,909.6395505,20.54902324
1993-08-23,56.06735581,8,1.500985776,0.107161985,7271.104627,1.225549053,5349.70499,0.541067271,0.038629175,2621.048647,0.611642676,2386.800741,0.219064883,0.007072595,1061.198385,0.219774176,909.3690567,20.61353081
1993-08-24,53.51883964,8,1.496532893,0.106844074,6920.009619,1.226502995,5361.658007,0.54746464,0.039085912,2531.491686,0.60854951,2394.721304,0.220616522,0.007122691,1020.136918,0.219258507,911.0599589,20.4880424
1993-08-25,51.81982885,8,1.492993321,0.106591368,6684.479284,1.221677863,5365.819619,0.551274347,0.039357904,2468.183816,0.603853922,2404.904708,0.221532362,0.007152259,991.8520508,0.217681758,914.4478966,20.40603895
1993-08-26,53.8020081,8,1.492253263,0.106538532,6936.729593,1.221390985,5347.378302,0.544210647,0.038853595,2529.759656,0.5989132,2411.447518,0.21950101,0.007086676,1020.349017,0.216440985,916.7460171,20.5162662
1993-08-27,57.48319813,8,1.492189793,0.106534001,7411.032705,1.217094261,5360.082638,0.533191502,0.03806689,2648.121356,0.596611136,2424.999933,0.216306834,0.006983551,1074.298341,0.215270746,920.7795895,20.70592729
1993-08-28,62.29706201,8,1.492066269,0.106525182,8030.9962,1.21044465,5325.081297,0.520631364,0.037170166,2802.280699,0.596057665,2418.450072,0.212573739,0.006863026,1144.170955,0.214351745,917.5892083,20.93760754
1993-08-29,72.77429517,8,1.388939922,0.099162538,8733.236304,1.220680071,5344.208268,0.504531628,0.036020735,3172.343063,0.595078204,2417.579418,0.203428289,0.006567762,1279.09587,0.215345037,918.2547347,20.58285278
1993-08-30,88.06539221,8,1.226235578,0.087546358,9330.242438,1.213270033,5357.867086,0.488960001,0.034909008,3720.423248,0.590908359,2423.395645,0.191706192,0.006189309,1458.663636,0.213398584,918.8111328,19.78498104
1993-08-31,92.0297507,8,1.188354645,0.084841872,9449.048023,1.21067132,5359.005783,0.486610368,0.034741257,3869.219304,0.588863266,2431.050527,0.189007465,0.00610218,1502.868375,0.213612352,919.8887852,19.5967888
1993-09-01,94.86143534,9,1.162382946,0.082987638,9526.923184,1.215100172,5377.397154,0.485690383,0.034675575,3980.731981,0.587622616,2438.4921,0.187188628,0.006043458,1534.203242,0.214107117,921.6703971,19.46951796
1993-09-02,92.0297507,9,1.186700679,0.084723788,9435.896725,1.217404235,5387.017076,0.489147734,0.034922411,3889.394846,0.586396757,2433.199266,0.188897972,0.006098645,1501.997758,0.21401961,919.3750285,19.61848949
1993-09-03,91.74658223,9,1.18839421,0.084844696,9420.287657,1.216269718,5395.646635,0.490608303,0.035026687,3889.005269,0.583541458,2433.811632,0.189016954,0.006102486,1498.319382,0.213478991,919.2704735,19.64304069
1993-09-04,91.74658223,9,1.187549036,0.084784356,9413.588044,1.208852276,5383.000737,0.49186165,0.035116169,3898.940427,0.585268599,2448.928972,0.188959379,0.006100627,1497.862989,0.213236112,921.5100558,19.6538026
1993-09-05,94.29509841,9,1.164617539,0.083147175,9488.251481,1.200199821,5371.989666,0.491681668,0.03510332,4005.778,0.586173392,2462.431109,0.187407498,0.006050524,1526.826973,0.212582305,924.3146013,19.54384282
1993-09-06,93.16242455,9,1.173604277,0.083788778,9446.614841,1.202708871,5422.764664,0.493643422,0.035243378,3973.451164,0.582867771,2479.107191,0.188023067,0.006070398,1513.441567,0.211829251,930.2245821,19.60862424
1993-09-07,91.18024531,9,1.189931762,0.084954469,9374.250525,1.204531549,5447.239909,0.495883978,0.035403341,3906.560687,0.578825145,2478.843181,0.189112988,0.006105587,1489.827049,0.211184076,930.3658266,19.71273476
1993-09-08,87.78222374,9,1.218992554,0.087029247,9245.307786,1.207322889,5503.563859,0.498526275,0.035591986,3781.01477,0.575651584,2501.908755,0.19101648,0.006167042,1448.742362,0.210623546,939.3935265,19.88331527
1993-09-09,90.04757145,9,1.197483367,0.085493611,9316.552523,1.209574715,5574.433071,0.498761559,0.035608784,3880.41988,0.570925417,2522.434435,0.189613116,0.006121733,1475.210934,0.209364278,948.9067797,19.78236979
